Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000146,2022-12-31 19:41:36,Steven Brown,"['Laundry Detergent', 'BBQ Sauce', 'Butter', 'Garden Hose', 'Paper Towels']",2,25.04,Debit Card,Miami,Pharmacy,True,Senior Citizen,Winter,Discount on Selected Items
1000000147,2021-03-18 13:20:00,Harold Miller,"['Peanut Butter', 'Coffee']",1,62.25,Cash,Los Angeles,Warehouse Club,True,Middle-Aged,Spring,Discount on Selected Items
1000000148,2023-07-28 08:34:42,Jessica Middleton,"['Chips', 'Broom', 'Paper Towels']",6,45.81,Debit Card,Chicago,Department Store,False,Middle-Aged,Winter,
1000000149,2021-04-11 04:00:58,Luke Bell,"['Orange', 'Orange']",4,47.73,Debit Card,Houston,Warehouse Club,True,Retiree,Summer,Discount on Selected Items
1000000150,2020-09-22 10:18:39,James Morales,"['Potatoes', 'Light Bulbs', 'Toothbrush']",2,58.89,Debit Card,Seattle,Specialty Store,False,Professional,Winter,
1000000151,2021-04-17 12:55:07,Ian Wilkinson,"['Pancake Mix', 'Cheese', 'Insect Repellent', 'Beef', 'Bread']",9,65.15,Debit Card,San Francisco,Department Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000152,2020-07-28 04:10:22,Jason Andrade,['Onions'],8,73.23,Credit Card,Los Angeles,Supermarket,True,Professional,Fall,
1000000153,2023-12-11 12:45:12,Zachary Anderson,"['Air Freshener', 'Sponges']",10,54.02,Cash,New York,Pharmacy,True,Teenager,Spring,BOGO (Buy One Get One)
1000000154,2023-09-20 21:00:52,Michael Perkins,['Air Freshener'],9,87.79,Credit Card,Seattle,Warehouse Club,False,Young Adult,Summer,Discount on Selected Items
1000000155,2020-04-18 01:29:28,Andre Davis,['Spinach'],6,36.1,Mobile Payment,Los Angeles,Supermarket,False,Senior Citizen,Fall,Discount on Selected Items
1000000156,2023-10-09 12:34:08,Heather Le,"['Tea', 'Soda']",7,98.26,Cash,Dallas,Convenience Store,False,Middle-Aged,Fall,Discount on Selected Items
1000000157,2021-10-11 03:22:18,Morgan Black,"['Cereal Bars', 'Paper Towels', 'Orange']",6,44.73,Mobile Payment,San Francisco,Warehouse Club,True,Teenager,Winter,
1000000158,2023-03-19 13:07:44,Chelsea Harding,"['Hair Gel', 'Trash Bags', 'Power Strips', 'Feminine Hygiene Products']",5,35.83,Debit Card,Seattle,Warehouse Club,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000159,2021-11-20 09:58:17,Tracy Bruce,['Paper Towels'],9,64.32,Mobile Payment,Miami,Warehouse Club,True,Middle-Aged,Spring,Discount on Selected Items
1000000160,2024-02-28 14:41:48,Michael Perez,"['Water', 'Mop']",9,71.79,Mobile Payment,New York,Supermarket,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000161,2022-03-10 22:42:00,Ryan Atkinson,"['Tissues', 'Jam']",9,86.43,Mobile Payment,Miami,Specialty Store,True,Retiree,Summer,
1000000162,2022-10-26 23:16:09,Trevor Miller,['Olive Oil'],5,57.3,Mobile Payment,Chicago,Pharmacy,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000163,2020-08-20 15:17:10,Lisa Taylor,"['Plant Fertilizer', 'Shower Gel', 'Tuna']",6,21.9,Cash,Chicago,Specialty Store,False,Young Adult,Winter,Discount on Selected Items
1000000164,2023-12-03 03:08:14,Erik Russell,"['Pickles', 'Cleaning Spray']",7,53.99,Cash,Los Angeles,Department Store,True,Middle-Aged,Winter,
1000000165,2021-04-25 05:04:49,Ms. Bianca Larson DDS,"['BBQ Sauce', 'Eggs', 'Shrimp']",10,38.13,Mobile Payment,New York,Department Store,False,Young Adult,Summer,Discount on Selected Items
1000000166,2024-04-24 21:49:53,Gary Jones,"['Trash Cans', 'Toothpaste', 'Broom', 'Baby Wipes', 'Tea']",5,53.09,Cash,Dallas,Department Store,False,Professional,Fall,BOGO (Buy One Get One)
1000000167,2020-10-24 14:25:04,Douglas Gray,['Power Strips'],8,82.66,Cash,Los Angeles,Specialty Store,True,Homemaker,Summer,
1000000168,2020-06-28 18:14:35,Lori Davis,"['Toothbrush', 'Toothbrush', 'BBQ Sauce', 'Dustpan', 'Banana']",4,63.4,Credit Card,Seattle,Convenience Store,True,Middle-Aged,Spring,
1000000169,2023-06-24 14:37:26,Kelly Hall MD,"['Bread', 'Toothpaste', 'Syrup', 'Ironing Board', 'Cleaning Spray']",9,20.51,Debit Card,New York,Pharmacy,False,Teenager,Spring,BOGO (Buy One Get One)
1000000170,2023-09-03 18:28:01,Scott Johnson,"['Onions', 'Peanut Butter', 'Tomatoes', 'Mayonnaise']",7,35.13,Mobile Payment,Dallas,Department Store,False,Homemaker,Spring,
1000000171,2023-02-14 22:57:04,Regina Andersen,"['Syrup', 'Tuna']",7,55.45,Mobile Payment,Los Angeles,Warehouse Club,True,Senior Citizen,Winter,Discount on Selected Items
1000000172,2021-08-27 21:54:19,Jennifer Schmidt,"['Power Strips', 'Eggs', 'Butter', 'Onions']",9,43.37,Credit Card,Seattle,Pharmacy,True,Homemaker,Summer,Discount on Selected Items
1000000173,2020-11-11 23:34:19,Manuel Drake,"['Tissues', 'Spinach', 'Light Bulbs']",7,51.27,Mobile Payment,Dallas,Convenience Store,False,Middle-Aged,Summer,
1000000174,2021-04-16 22:38:36,James Ho DDS,"['Mustard', 'Trash Cans']",3,34.82,Cash,Seattle,Convenience Store,True,Student,Summer,
1000000175,2024-04-07 21:08:08,Ryan Snow,"['Honey', 'Cereal Bars', 'Sponges', 'Olive Oil']",2,90.68,Cash,Seattle,Convenience Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000000176,2023-01-23 07:31:14,Jessica Nolan,"['BBQ Sauce', 'Cleaning Spray', 'Broom']",8,85.09,Debit Card,Seattle,Warehouse Club,True,Homemaker,Fall,Discount on Selected Items
1000000177,2022-11-13 20:33:27,Joann Davies,"['Trash Bags', 'Extension Cords', 'Beef']",1,31.59,Credit Card,Chicago,Pharmacy,False,Senior Citizen,Winter,
1000000178,2024-03-17 00:34:38,Lori Hill,['Onions'],8,75.06,Debit Card,Chicago,Specialty Store,False,Professional,Winter,Discount on Selected Items
1000000179,2021-12-16 19:32:28,Trevor Jenkins,"['Honey', 'Salmon', 'Diapers', 'Hair Gel']",5,45.77,Debit Card,San Francisco,Pharmacy,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000180,2021-06-21 05:47:31,Jose Baker,"['Canned Soup', 'Deodorant', 'Banana', 'Chips', 'Shampoo']",3,33.17,Mobile Payment,Los Angeles,Supermarket,False,Retiree,Spring,BOGO (Buy One Get One)
1000000181,2020-12-05 01:54:53,Courtney Meyer,"['BBQ Sauce', 'Garden Hose', 'Hair Gel']",10,12.81,Debit Card,Chicago,Convenience Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000000182,2020-11-18 08:26:46,John Burton,"['Vinegar', 'Soap']",2,74.81,Credit Card,New York,Supermarket,True,Young Adult,Fall,Discount on Selected Items
1000000183,2021-12-31 01:19:06,Janet Robinson,"['Toothpaste', 'Jam', 'Tissues']",1,74.53,Debit Card,San Francisco,Department Store,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000184,2022-03-09 04:31:31,Mitchell Jackson,['Mustard'],6,6.4,Mobile Payment,Atlanta,Warehouse Club,True,Professional,Winter,Discount on Selected Items
1000000185,2020-03-31 05:22:40,Paula Gutierrez,"['Ice Cream', 'Ice Cream', 'Laundry Detergent']",9,80.32,Mobile Payment,Los Angeles,Warehouse Club,True,Homemaker,Spring,
1000000186,2022-01-06 08:14:52,Rebecca Rice,"['Toothpaste', 'Paper Towels']",3,83.91,Cash,San Francisco,Pharmacy,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000187,2022-09-15 21:05:42,Samantha Wallace,"['Carrots', 'Air Freshener', 'Butter', 'Cleaning Spray']",5,58.92,Mobile Payment,Dallas,Supermarket,False,Retiree,Fall,
1000000188,2022-09-13 05:58:50,Luke Hall,"['Bath Towels', 'Vinegar']",5,97.89,Mobile Payment,Los Angeles,Department Store,True,Middle-Aged,Winter,Discount on Selected Items
1000000189,2021-03-28 23:25:21,Michael Gonzalez,['Dish Soap'],6,54.23,Credit Card,Seattle,Convenience Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000000190,2024-01-14 10:01:30,Tyler Smith,"['Shrimp', 'Chips']",5,5.78,Mobile Payment,Chicago,Specialty Store,False,Student,Summer,BOGO (Buy One Get One)
1000000191,2020-02-11 11:41:25,Terry Norman,"['Paper Towels', 'Cleaning Rags']",9,62.26,Debit Card,San Francisco,Specialty Store,True,Retiree,Fall,
1000000192,2024-04-26 00:16:33,Cody Cobb,"['Yogurt', 'Iron', 'Shaving Cream', 'Hand Sanitizer']",1,99.16,Debit Card,Houston,Warehouse Club,False,Retiree,Winter,
1000000193,2020-10-13 15:30:29,Sierra Scott,"['Chicken', 'Paper Towels', 'Cleaning Rags', 'Razors', 'Power Strips']",6,32.23,Debit Card,Boston,Department Store,True,Retiree,Fall,Discount on Selected Items
1000000194,2020-07-24 06:17:02,Emily Underwood,"['Air Freshener', 'Iron', 'Ice Cream', 'Ketchup']",10,39.68,Cash,Houston,Pharmacy,False,Senior Citizen,Winter,
1000000195,2023-04-01 14:19:17,Arthur Myers,"['Shampoo', 'Beef']",8,41.12,Mobile Payment,Miami,Supermarket,False,Student,Fall,Discount on Selected Items
1000000196,2022-04-24 04:38:44,Nicole Cantrell,"['Paper Towels', 'Trash Cans', 'Dustpan', 'Syrup', 'Iron']",8,36.12,Cash,Dallas,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000000197,2022-06-04 19:22:15,John Martin,"['Shrimp', 'Feminine Hygiene Products', 'Toilet Paper', 'Water']",10,84.07,Cash,Miami,Pharmacy,False,Homemaker,Spring,
1000000198,2021-01-26 05:46:56,Jerry Williams,"['Pasta', 'Shampoo']",4,39.56,Debit Card,Chicago,Supermarket,True,Retiree,Winter,
1000000199,2022-02-06 01:27:37,Jeffrey Brown,"['Garden Hose', 'Cheese', 'Bath Towels']",3,77.39,Cash,Miami,Pharmacy,True,Young Adult,Winter,BOGO (Buy One Get One)
1000000200,2023-06-11 10:26:52,Andrea Snyder,"['Honey', 'Yogurt', 'Potatoes', 'Apple', 'Onions']",5,83.36,Debit Card,Boston,Department Store,True,Professional,Fall,BOGO (Buy One Get One)
1000000201,2024-02-16 00:17:11,Nancy Jackson,"['Shower Gel', 'Onions']",2,26.81,Debit Card,Houston,Pharmacy,False,Teenager,Winter,
1000000202,2020-03-01 20:12:51,Olivia Jimenez,"['Peanut Butter', 'Diapers']",7,28.7,Mobile Payment,Atlanta,Specialty Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000000203,2021-09-11 18:36:17,Angel Garcia,"['Cereal Bars', 'Tomatoes']",5,8.06,Credit Card,Seattle,Warehouse Club,True,Senior Citizen,Fall,
1000000204,2023-11-29 19:00:15,Amy Rodriguez,['Sponges'],3,89.38,Cash,Miami,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000205,2023-12-27 05:05:28,Angela Clark,"['Chips', 'Shampoo', 'Trash Bags', 'Soap', 'Dishware']",8,18.75,Mobile Payment,San Francisco,Specialty Store,False,Teenager,Summer,Discount on Selected Items
1000000206,2023-05-01 05:29:56,Kelly Thompson,['Garden Hose'],6,9.02,Mobile Payment,San Francisco,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items
1000000207,2021-04-10 08:08:00,Ryan Melendez,"['Spinach', 'Feminine Hygiene Products', 'Onions', 'BBQ Sauce']",9,17.34,Mobile Payment,Chicago,Supermarket,False,Homemaker,Fall,BOGO (Buy One Get One)
1000000208,2022-06-01 00:16:42,Kimberly Cisneros,"['Paper Towels', 'Toothpaste']",10,8.22,Cash,Chicago,Warehouse Club,False,Young Adult,Winter,Discount on Selected Items
1000000209,2021-08-20 06:00:45,Cole Smith,"['Mustard', 'Chicken', 'Bread']",5,33.07,Cash,Boston,Supermarket,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000210,2023-09-17 01:37:28,Craig Smith,"['Pasta', 'Carrots', 'Power Strips', 'Shrimp']",6,48.16,Credit Card,Miami,Convenience Store,False,Young Adult,Fall,Discount on Selected Items
1000000211,2021-05-04 16:16:06,Rodney Randolph,"['Onions', 'Plant Fertilizer', 'Ice Cream', 'Tuna']",5,74.82,Debit Card,Houston,Warehouse Club,False,Teenager,Summer,Discount on Selected Items
1000000212,2020-09-30 11:28:51,Patrick Campbell,"['Paper Towels', 'Rice', 'Mayonnaise', 'Pickles', 'Mayonnaise']",8,75.3,Cash,Boston,Department Store,True,Young Adult,Winter,Discount on Selected Items
1000000213,2021-09-30 05:17:21,Emily Whitehead,"['Carrots', 'Orange', 'Paper Towels', 'Soap']",3,83.89,Credit Card,Miami,Convenience Store,True,Retiree,Winter,
1000000214,2023-05-12 08:08:44,Shawn Joyce,"['Shaving Cream', 'Dustpan', 'Rice', 'Orange', 'Honey']",6,30.28,Mobile Payment,Seattle,Warehouse Club,False,Senior Citizen,Spring,
1000000215,2020-01-03 23:36:11,Ashley White,"['Coffee', 'Hair Gel', 'Vacuum Cleaner']",4,95.87,Credit Card,Los Angeles,Supermarket,False,Professional,Fall,BOGO (Buy One Get One)
1000000216,2022-05-03 19:43:09,Richard Harris,"['Pancake Mix', 'Water', 'Air Freshener', 'Tea']",6,55.43,Mobile Payment,Dallas,Pharmacy,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000217,2021-09-18 05:56:15,Matthew Bowen,"['Butter', 'Onions', 'Diapers']",7,21.95,Cash,Boston,Department Store,True,Teenager,Winter,Discount on Selected Items
1000000218,2021-09-04 06:01:56,James Smith,"['Milk', 'Insect Repellent', 'BBQ Sauce', 'BBQ Sauce', 'Hair Gel']",9,52.4,Credit Card,Los Angeles,Department Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000219,2020-11-06 04:18:59,Julia Baldwin,"['Trash Bags', 'Cleaning Rags']",7,14.82,Mobile Payment,New York,Department Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000000220,2024-02-02 13:06:48,Kathleen Cline,"['Butter', 'Ketchup']",8,16.19,Debit Card,Miami,Warehouse Club,False,Student,Fall,BOGO (Buy One Get One)
1000000221,2023-04-20 04:26:59,Ashley Jones,['Ketchup'],1,24.33,Credit Card,Houston,Department Store,True,Professional,Spring,
1000000222,2021-02-05 07:29:54,Matthew Hogan,['Baby Wipes'],4,55.11,Cash,San Francisco,Specialty Store,True,Retiree,Summer,Discount on Selected Items
1000000223,2023-03-01 23:31:35,Kristin Hudson,['Toothpaste'],4,77.38,Debit Card,San Francisco,Convenience Store,True,Professional,Spring,
1000000224,2020-10-09 05:10:56,Terri Dunn,"['Banana', 'Feminine Hygiene Products']",2,34.8,Credit Card,Atlanta,Supermarket,True,Homemaker,Summer,Discount on Selected Items
1000000225,2021-08-13 13:03:49,Jorge Keller,"['Vacuum Cleaner', 'Ironing Board', 'Olive Oil', 'Tea', 'Shrimp']",7,72.49,Credit Card,San Francisco,Convenience Store,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000226,2022-11-17 05:57:26,Leslie Bell,['Mayonnaise'],7,20.05,Debit Card,Seattle,Warehouse Club,True,Middle-Aged,Winter,Discount on Selected Items
1000000227,2020-02-15 09:07:09,Bradley Flynn,"['Shaving Cream', 'Power Strips', 'Laundry Detergent', 'Orange', 'Hand Sanitizer']",2,11.27,Cash,San Francisco,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000228,2021-02-21 21:33:57,Morgan Phillips,"['Rice', 'Ketchup']",9,37.45,Cash,Atlanta,Convenience Store,False,Homemaker,Winter,Discount on Selected Items
1000000229,2021-07-10 18:05:53,Victoria Duran,['Broom'],10,64.57,Credit Card,San Francisco,Department Store,True,Teenager,Fall,
1000000230,2022-05-15 13:30:45,Bruce Smith,"['Onions', 'Salmon']",2,68.41,Debit Card,Dallas,Specialty Store,False,Young Adult,Fall,BOGO (Buy One Get One)
1000000231,2022-09-15 19:30:06,Miss Jaime Roy MD,"['Potatoes', 'Pancake Mix', 'Peanut Butter', 'Jam']",7,83.52,Cash,San Francisco,Warehouse Club,True,Young Adult,Spring,
1000000232,2021-07-12 19:21:05,Paul Kline,"['Shower Gel', 'Peanut Butter', 'Baby Wipes', 'Hair Gel']",6,89.63,Debit Card,San Francisco,Convenience Store,False,Student,Spring,
1000000233,2023-04-24 04:09:08,Mary Ryan,"['Laundry Detergent', 'Hand Sanitizer']",4,98.79,Cash,Seattle,Convenience Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000234,2023-05-09 07:42:11,Charles Parrish,"['Light Bulbs', 'Plant Fertilizer', 'Bath Towels', 'Cleaning Rags']",6,96.7,Credit Card,Houston,Convenience Store,True,Young Adult,Summer,
1000000235,2023-12-06 22:36:13,Victor Baker,"['Soap', 'Banana', 'Tea', 'Feminine Hygiene Products', 'Mustard']",10,69.01,Mobile Payment,Chicago,Specialty Store,True,Homemaker,Fall,
1000000236,2023-07-24 04:23:08,Mary Graham,"['Water', 'Toothbrush']",2,48.93,Mobile Payment,Miami,Pharmacy,True,Middle-Aged,Winter,
1000000237,2023-12-04 13:25:59,Matthew Peterson,"['Cleaning Spray', 'Eggs', 'Olive Oil', 'Baby Wipes', 'Shrimp']",4,30.54,Mobile Payment,Seattle,Supermarket,True,Senior Citizen,Winter,Discount on Selected Items
1000000238,2023-04-25 09:57:58,Leslie Walsh,"['Deodorant', 'BBQ Sauce', 'Trash Cans']",5,96.3,Cash,Miami,Supermarket,False,Senior Citizen,Spring,
1000000239,2022-08-31 22:42:52,Gabriel Lucero,['Bread'],10,46.3,Mobile Payment,Chicago,Warehouse Club,False,Student,Summer,Discount on Selected Items
1000000240,2022-11-21 07:58:19,Connor Moore,"['Syrup', 'Tomatoes']",9,57.15,Cash,Dallas,Department Store,False,Retiree,Summer,Discount on Selected Items
1000000241,2022-12-03 02:43:00,Amy Campbell,"['Shaving Cream', 'Laundry Detergent', 'BBQ Sauce', 'Air Freshener']",2,26.07,Debit Card,San Francisco,Supermarket,True,Middle-Aged,Winter,
1000000242,2020-04-20 02:30:22,Lee Ramirez,"['Shrimp', 'Orange', 'Tomatoes', 'Soda', 'Deodorant']",2,63.6,Mobile Payment,Chicago,Warehouse Club,True,Teenager,Winter,
1000000243,2020-03-11 18:33:23,Jaime Parker,"['Sponges', 'Chicken', 'Syrup', 'Cleaning Spray', 'Honey']",8,40.37,Mobile Payment,Dallas,Department Store,True,Young Adult,Fall,
1000000244,2022-04-01 11:38:31,James Bailey,"['Tomatoes', 'Laundry Detergent']",3,73.4,Debit Card,Los Angeles,Supermarket,True,Professional,Winter,BOGO (Buy One Get One)
1000000245,2022-12-16 10:50:39,Sara Lee,"['Shaving Cream', 'Mustard']",10,17.67,Credit Card,Los Angeles,Specialty Store,True,Young Adult,Fall,
1000000246,2021-10-27 14:16:11,Joanne Flores,"['Insect Repellent', 'Shaving Cream', 'Shampoo', 'Sponges']",3,78.54,Mobile Payment,Miami,Department Store,True,Young Adult,Spring,BOGO (Buy One Get One)
1000000247,2023-04-18 14:44:26,Kevin Cruz,"['Olive Oil', 'Dish Soap', 'Dish Soap']",6,51.17,Debit Card,Houston,Specialty Store,True,Retiree,Spring,Discount on Selected Items
1000000248,2020-11-24 20:47:02,Dawn Benson,"['Milk', 'Tuna', 'Honey', 'Shower Gel']",1,70.51,Cash,Miami,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One)
1000000249,2021-04-16 11:55:29,Ronald Pacheco,['Extension Cords'],10,59.67,Cash,Atlanta,Specialty Store,True,Homemaker,Fall,
1000000250,2024-01-24 03:46:07,Tracey Allen,"['Bread', 'Deodorant', 'Banana']",8,37.95,Credit Card,Seattle,Supermarket,False,Senior Citizen,Winter,
1000000251,2021-01-03 09:31:32,Tamara Burke,"['Razors', 'Coffee', 'Vinegar', 'Chips', 'Chips']",3,32.37,Mobile Payment,Los Angeles,Pharmacy,False,Student,Winter,BOGO (Buy One Get One)
1000000252,2022-04-13 04:44:33,Cheryl Benson,"['Cleaning Rags', 'Pickles', 'Shaving Cream', 'Mustard']",9,13.02,Debit Card,San Francisco,Warehouse Club,False,Senior Citizen,Fall,
1000000253,2020-12-19 02:54:03,Taylor Jimenez,['Cereal Bars'],7,7.48,Mobile Payment,Seattle,Specialty Store,False,Professional,Spring,
1000000254,2023-03-01 20:48:47,Brenda Greene,"['Trash Bags', 'Trash Bags', 'Pickles']",5,52.41,Cash,Los Angeles,Department Store,True,Teenager,Winter,
1000000255,2021-08-25 11:41:56,Mark Johnson,['Shrimp'],6,89.55,Mobile Payment,Seattle,Convenience Store,True,Student,Fall,
1000000256,2022-02-20 22:41:41,Kenneth Williams,"['Milk', 'Hair Gel']",3,31.45,Debit Card,Boston,Convenience Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000000257,2024-04-17 12:35:54,Nicholas Ellison,"['Toothpaste', 'Soda', 'Toothbrush']",8,83.46,Mobile Payment,Dallas,Warehouse Club,True,Student,Fall,BOGO (Buy One Get One)
1000000258,2023-03-03 15:39:07,Felicia Johnson,"['Trash Cans', 'Razors']",5,78.95,Credit Card,Atlanta,Department Store,True,Middle-Aged,Fall,Discount on Selected Items
1000000259,2021-12-11 10:43:54,Kelly Adams,['Insect Repellent'],7,46.35,Credit Card,Seattle,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000000260,2022-05-09 08:59:01,Richard Hopkins,['Lawn Mower'],8,68.97,Debit Card,Dallas,Convenience Store,False,Middle-Aged,Winter,
1000000261,2022-11-21 12:53:46,Brenda Brown,['Spinach'],1,92.52,Debit Card,Chicago,Warehouse Club,True,Retiree,Winter,Discount on Selected Items
1000000262,2021-12-14 17:24:13,David Henry,"['Insect Repellent', 'Dishware', 'Apple']",7,12.66,Credit Card,Los Angeles,Supermarket,True,Teenager,Summer,
1000000263,2020-05-31 15:32:44,Catherine Rodriguez,"['Soap', 'Dish Soap', 'Chips', 'Tea']",4,35.47,Credit Card,New York,Department Store,True,Student,Summer,
1000000264,2021-09-08 12:36:46,Sean Obrien,"['Garden Hose', 'Milk', 'Lawn Mower']",7,19.95,Mobile Payment,New York,Supermarket,False,Teenager,Summer,
1000000265,2023-11-15 17:33:06,Scott Byrd,"['Light Bulbs', 'Honey', 'Bath Towels', 'Cereal Bars', 'Rice']",10,9.62,Credit Card,Seattle,Department Store,False,Homemaker,Spring,
1000000266,2022-09-27 03:45:21,Sheila Carroll,"['Plant Fertilizer', 'Vacuum Cleaner']",9,32.72,Mobile Payment,Houston,Department Store,True,Teenager,Fall,BOGO (Buy One Get One)
1000000267,2020-01-02 00:27:51,Jason Rodriguez,"['Insect Repellent', 'Hand Sanitizer', 'Honey', 'Dish Soap', 'Pickles']",8,15.37,Debit Card,New York,Department Store,True,Professional,Fall,
1000000268,2023-01-16 11:25:56,Edward Anderson,"['Cleaning Spray', 'Cereal Bars']",3,32.89,Mobile Payment,Atlanta,Supermarket,False,Student,Spring,Discount on Selected Items
1000000269,2020-11-22 01:11:55,Benjamin Barber,"['Mayonnaise', 'Tissues', 'Potatoes', 'Salmon']",10,41.46,Debit Card,Dallas,Pharmacy,False,Retiree,Fall,Discount on Selected Items
1000000270,2023-11-19 08:21:58,Lisa Evans,"['Milk', 'Banana']",1,35.02,Debit Card,Dallas,Supermarket,False,Homemaker,Winter,BOGO (Buy One Get One)
